date,location_name,location,cases,cases_available,seq_available,seq_voc,seq_total,share_voc
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-08-12,0,52,0
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-08-16,0,52,0
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-08-19,0,52,0
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-08-24,0,52,0
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-08-27,0,52,0
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-08-31,0,52,0
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-09-02,0,52,0
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-09-08,0,52,0
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-09-09,0,52,0
2021-02-20,Slovakia,SK,20477,2021-02-20,2021-09-13,0,52,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-07-12,0,531,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-07-15,0,531,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-07-19,0,531,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-07-20,0,533,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-07-23,0,533,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-07-26,0,533,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-07-29,0,533,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-08-04,0,533,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-08-07,0,533,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-08-12,0,533,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-08-16,0,538,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-08-19,0,538,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-08-24,0,538,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-08-27,0,538,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-08-31,0,538,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-09-02,0,538,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-09-08,0,538,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-09-09,0,538,0
2021-02-20,Slovenia,SI,21234,2021-02-20,2021-09-13,0,538,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-06-23,0,1316,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-06-24,0,1316,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-06-25,0,1316,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-06-28,0,1327,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-06-30,0,1327,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-07-06,0,1327,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-07-09,0,1327,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-07-12,0,1327,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-07-15,0,1354,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-07-19,0,1354,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-07-20,0,1357,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-07-23,0,1357,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-07-26,0,1358,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-07-29,0,1358,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-08-04,0,1358,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-08-07,0,1359,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-08-12,0,1359,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-08-16,0,1359,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-08-19,0,1359,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-08-24,0,1371,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-08-27,0,1371,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-08-31,0,1371,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-09-02,0,1371,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-09-08,0,1371,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-09-09,0,1371,0
2021-02-20,Spain,ES,16669,2021-02-20,2021-09-13,0,1371,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-07-06,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-07-09,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-07-12,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-07-15,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-07-19,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-07-20,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-07-23,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-07-26,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-07-29,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-08-04,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-08-07,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-08-12,0,4715,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-08-16,0,4717,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-08-19,0,4717,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-08-24,0,4717,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-08-27,0,4717,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-08-31,0,4718,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-09-02,0,4731,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-09-08,0,4731,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-09-09,0,4733,0
2021-02-20,Sweden,SE,16461,2021-02-20,2021-09-13,0,4733,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-07-06,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-07-12,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-07-15,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-07-19,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-07-20,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-07-23,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-07-26,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-07-29,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-08-04,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-08-07,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-08-12,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-08-16,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-08-19,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-08-24,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-08-27,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-08-31,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-09-02,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-09-08,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-09-09,0,890,0
2021-02-20,Switzerland,CH,7952,2021-02-20,2021-09-13,0,890,0
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-06-23,0,16483,0
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-06-24,0,16483,0
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-06-25,0,16483,0
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-06-28,0,16483,0
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-06-30,0,16483,0
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-07-06,0,16629,0
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-07-09,0,16629,0
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-07-12,1,16630,6.01322910402886e-05
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-07-15,1,16630,6.01322910402886e-05
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-07-19,1,16630,6.01322910402886e-05
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-07-20,1,16630,6.01322910402886e-05
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-07-23,1,16630,6.01322910402886e-05
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-07-26,1,16630,6.01322910402886e-05
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-07-29,1,16630,6.01322910402886e-05
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-08-04,1,16998,5.88304506412519e-05
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-08-07,4,17001,0.000235280277630728
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-08-12,4,17001,0.000235280277630728
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-08-16,4,17001,0.000235280277630728
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-08-19,4,17001,0.000235280277630728
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-08-24,4,17001,0.000235280277630728
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-08-27,4,17000,0.000235294117647059
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-08-31,4,17015,0.00023508668821628
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-09-02,4,17015,0.00023508668821628
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-09-08,4,17015,0.00023508668821628
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-09-09,4,17015,0.00023508668821628
2021-02-20,United Kingdom,GB,16788,2021-02-20,2021-09-13,4,17015,0.00023508668821628
2021-02-27,Austria,AT,28789,2021-02-27,2021-07-06,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-07-12,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-07-15,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-07-19,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-07-20,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-07-23,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-07-26,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-07-29,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-08-04,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-08-07,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-08-12,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-08-16,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-08-19,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-08-24,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-08-27,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-08-31,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-09-02,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-09-08,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-09-09,0,192,0
2021-02-27,Austria,AT,28789,2021-02-27,2021-09-13,0,192,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-06-23,0,1168,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-06-24,0,1168,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-06-25,0,1168,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-06-28,0,1168,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-06-30,0,1168,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-07-06,0,1168,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-07-09,0,1168,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-07-12,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-07-15,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-07-19,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-07-20,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-07-23,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-07-26,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-07-29,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-08-04,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-08-07,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-08-12,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-08-16,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-08-19,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-08-24,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-08-27,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-08-31,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-09-02,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-09-08,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-09-09,0,1173,0
2021-02-27,Belgium,BE,28904,2021-02-27,2021-09-13,0,1173,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-07-12,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-07-15,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-07-19,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-07-20,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-07-23,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-07-26,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-07-29,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-08-04,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-08-07,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-08-12,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-08-16,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-08-19,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-08-24,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-08-27,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-08-31,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-09-02,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-09-08,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-09-09,0,147,0
2021-02-27,Bulgaria,BG,29069,2021-02-27,2021-09-13,0,147,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-07-12,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-07-15,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-07-19,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-07-20,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-07-23,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-07-26,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-07-29,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-08-04,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-08-07,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-08-12,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-08-16,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-08-19,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-08-24,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-08-27,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-08-31,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-09-02,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-09-08,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-09-09,0,346,0
2021-02-27,Croatia,HR,21248,2021-02-27,2021-09-13,0,346,0
2021-02-27,Cyprus,CY,16647,2021-02-27,,,,
2021-02-27,Czechia,CZ,30397,2021-02-27,,,,
2021-02-27,Denmark,DK,22394,2021-02-27,2021-06-28,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-06-30,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-07-06,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-07-09,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-07-12,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-07-15,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-07-19,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-07-20,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-07-23,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-07-26,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-07-29,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-08-04,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-08-07,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-08-12,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-08-16,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-08-19,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-08-24,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-08-27,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-08-31,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-09-02,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-09-08,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-09-09,0,2672,0
2021-02-27,Denmark,DK,22394,2021-02-27,2021-09-13,0,2672,0
2021-02-27,Estonia,EE,21506,2021-02-27,2021-08-24,0,26,0
2021-02-27,Estonia,EE,21506,2021-02-27,2021-08-27,0,26,0
2021-02-27,Estonia,EE,21506,2021-02-27,2021-08-31,0,26,0
2021-02-27,Estonia,EE,21506,2021-02-27,2021-09-02,0,26,0
2021-02-27,Estonia,EE,21506,2021-02-27,2021-09-08,0,26,0
2021-02-27,Estonia,EE,21506,2021-02-27,2021-09-09,0,26,0
2021-02-27,Estonia,EE,21506,2021-02-27,2021-09-13,0,26,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-07-12,0,794,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-07-15,0,794,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-07-19,0,794,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-07-20,0,794,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-07-23,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-07-26,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-07-29,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-08-04,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-08-07,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-08-12,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-08-16,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-08-19,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-08-24,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-08-27,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-08-31,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-09-02,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-09-08,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-09-09,0,795,0
2021-02-27,Finland,FI,19391,2021-02-27,2021-09-13,0,795,0
2021-02-27,France,FR,41752,2021-02-27,2021-06-25,0,1500,0
2021-02-27,France,FR,41752,2021-02-27,2021-06-28,0,1500,0
2021-02-27,France,FR,41752,2021-02-27,2021-06-30,0,1500,0
2021-02-27,France,FR,41752,2021-02-27,2021-07-06,0,1260,0
2021-02-27,France,FR,41752,2021-02-27,2021-07-09,0,1260,0
2021-02-27,France,FR,41752,2021-02-27,2021-07-12,0,1260,0
2021-02-27,France,FR,41752,2021-02-27,2021-07-15,0,1260,0
2021-02-27,France,FR,41752,2021-02-27,2021-07-19,0,1260,0
2021-02-27,France,FR,41752,2021-02-27,2021-07-20,0,1260,0
2021-02-27,France,FR,41752,2021-02-27,2021-07-23,0,1260,0
2021-02-27,France,FR,41752,2021-02-27,2021-07-26,0,1260,0
2021-02-27,France,FR,41752,2021-02-27,2021-07-29,0,1261,0
2021-02-27,France,FR,41752,2021-02-27,2021-08-04,0,1272,0
2021-02-27,France,FR,41752,2021-02-27,2021-08-07,0,1273,0
2021-02-27,France,FR,41752,2021-02-27,2021-08-12,0,1273,0
2021-02-27,France,FR,41752,2021-02-27,2021-08-16,0,1273,0
2021-02-27,France,FR,41752,2021-02-27,2021-08-19,0,1273,0
2021-02-27,France,FR,41752,2021-02-27,2021-08-24,1,1279,0.000781860828772479
2021-02-27,France,FR,41752,2021-02-27,2021-08-27,1,1279,0.000781860828772479
2021-02-27,France,FR,41752,2021-02-27,2021-08-31,1,1279,0.000781860828772479
2021-02-27,France,FR,41752,2021-02-27,2021-09-02,1,1279,0.000781860828772479
2021-02-27,France,FR,41752,2021-02-27,2021-09-08,1,1313,0.000761614623000762
2021-02-27,France,FR,41752,2021-02-27,2021-09-09,1,1313,0.000761614623000762
2021-02-27,France,FR,41752,2021-02-27,2021-09-13,1,1313,0.000761614623000762
2021-02-27,Germany,DE,48903,2021-02-27,2021-06-23,0,5384,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-06-24,0,5384,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-06-25,0,5385,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-06-28,0,5385,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-06-30,0,5385,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-07-06,0,5386,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-07-09,0,5386,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-07-12,0,5386,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-07-15,0,5386,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-07-19,0,5386,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-07-20,0,5386,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-07-23,0,5386,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-07-26,0,5386,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-07-29,0,5386,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-08-04,0,5443,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-08-07,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-08-12,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-08-16,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-08-19,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-08-24,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-08-27,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-08-31,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-09-02,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-09-08,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-09-09,0,5446,0
2021-02-27,Germany,DE,48903,2021-02-27,2021-09-13,0,5446,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-07-12,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-07-15,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-07-19,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-07-20,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-07-23,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-07-26,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-07-29,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-08-04,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-08-07,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-08-12,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-08-16,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-08-19,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-08-24,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-08-27,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-08-31,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-09-02,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-09-08,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-09-09,0,444,0
2021-02-27,Greece,GR,50290,2021-02-27,2021-09-13,0,444,0
2021-02-27,Hungary,HU,40423,2021-02-27,,,,
2021-02-27,Iceland,IS,39903,2021-02-27,2021-09-08,0,7,0
2021-02-27,Iceland,IS,39903,2021-02-27,2021-09-09,0,7,0
2021-02-27,Iceland,IS,39903,2021-02-27,2021-09-13,0,7,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-06-25,0,931,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-06-28,0,931,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-07-06,0,931,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-07-09,0,931,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-07-12,0,932,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-07-15,0,932,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-07-19,0,932,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-07-20,0,932,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-07-23,0,932,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-07-26,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-07-29,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-08-04,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-08-07,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-08-12,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-08-16,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-08-19,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-08-24,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-08-27,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-08-31,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-09-02,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-09-08,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-09-09,0,962,0
2021-02-27,Ireland,IE,39063,2021-02-27,2021-09-13,0,962,0
2021-02-27,Italy,IT,57320,2021-02-27,2021-06-23,0,1789,0
2021-02-27,Italy,IT,57320,2021-02-27,2021-06-24,0,1789,0
2021-02-27,Italy,IT,57320,2021-02-27,2021-06-25,0,1789,0
2021-02-27,Italy,IT,57320,2021-02-27,2021-06-28,0,1790,0
2021-02-27,Italy,IT,57320,2021-02-27,2021-06-30,0,1790,0
2021-02-27,Italy,IT,57320,2021-02-27,2021-07-06,0,1790,0
